25.0855477845  26.6540284408
35.8255292163  37.5197268295
46.5652595908  48.7328885602
57.3042367933  60.9884403164
68.04515969  70.5511511732
78.7833209562  83.9359587904
89.5261895473  90.8058287478
100.173217003  105.319829462
110.909997454  120.615685459
121.654184096  125.661372872
132.391843248  139.741107173
143.138289406  141.659624509
