24.9951080445  26.7385257302
35.8092774557  38.2997218359
46.5345763416  48.0354659249
57.1693113331  58.292767733
67.8929795672  70.2885952712
78.6162087796  82.892906815
89.4313816689  93.0632823366
100.061851879  109.231571627
110.788405112  117.228789986
121.507933999  134.961752434
132.235553428  141.481223922
142.962733835  148.609179416
