25.079012636  27.6005080927
35.8110389571  38.5382938697
46.4528727939  49.3892788018
57.2743379017  60.9354241911
68.0059873741  72.1339893518
78.737008765  83.7671868185
89.3792194506  94.357392367
100.195534291  109.467522666
110.931705949  117.536735223
121.568389519  131.951705065
132.396386673  138.977674471
143.042617079  146.78623326
